tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2020-10-20,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,2558,-2558,0,1837,-1993,0,0,-29,29,866,634,15,0,0,0,0,0,0,0,0,0,0,42,6,0,
2020-10-20,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,3380,-3380,0,32,-53,0,3,-3,0,148,88,5,0,600,-600,0,2,-2,0,0,0,0,6,4,0,
2020-10-20,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,447,-447,0,621,-639,0,0,0,0,71,68,0,0,29,-29,0,0,0,0,0,0,0,0,0,0,
2020-10-21,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,698,-698,0,4783,-4827,0,1,-36,35,462,314,4,0,0,0,0,0,0,0,0,0,0,20,37,0,
2020-10-21,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,5129,-5129,0,463,-472,0,0,0,0,303,231,13,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-21,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,862,-862,0,1612,-1625,0,0,-8,8,84,51,2,0,22,-22,0,1,-1,0,0,0,0,3,0,0,
2020-10-21,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5855,0,19,-19,0,280,234,12,0,0,0,0,0,0,0,0,0,0,3,4,0,
2020-10-21,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,894,-894,0,287,-288,0,0,-9,9,372,284,4,0,0,0,0,4,-4,0,0,-3,3,4,0,0,
2020-10-21,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,2037,-2037,0,7458,-7750,0,264,-330,66,5702,3924,119,0,123,-123,0,0,-3,0,4,-7,3,141,0,9,
2020-10-21,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,5432,-5432,0,816,-825,0,0,-9,9,584,303,4,0,0,0,0,0,-1,0,0,0,0,20,0,0,
2020-10-21,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,550,-550,0,507,-510,0,0,0,0,47,10,1,0,4,-4,0,1,-1,0,0,0,0,1,0,0,
2020-10-21,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,5221,-5221,0,5679,-5920,0,0,-7,7,5323,3403,122,0,117,-117,0,25,-25,0,0,0,0,100,235,7,
2020-10-21,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,157,-157,0,794,-904,0,1,-2,1,124,82,2,0,0,0,0,0,0,0,0,0,0,9,0,0,
2020-10-21,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,135,55,3,0,0,0,0,0,0,0,0,0,0,55,0,0,
2020-10-21,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,5135,-5135,0,3772,-4114,0,40,-86,46,3865,2829,52,0,230,-230,0,58,-58,0,0,-1,1,78,242,0,
2020-10-21,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,585,-585,0,1590,-1654,0,0,-75,75,166,140,7,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-21,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,4869,-5525,0,70,-301,231,2800,1288,16,0,0,0,0,0,0,0,0,-1,1,37,0,0,
2020-10-21,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,767,-767,0,537,-571,0,19,-25,6,802,296,7,0,0,0,0,1,-1,0,0,0,0,4,0,0,
2020-10-21,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2184,2105,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
2020-10-21,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,1211,-1211,0,400,-405,0,0,-4,4,193,162,6,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-10-21,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,507,-507,0,274,-295,0,1,-2,1,321,205,17,0,385,-385,0,0,0,0,0,0,0,2,0,0,
2020-10-21,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,1177,-1177,0,883,-949,0,1,-6,5,300,235,7,0,0,0,0,0,0,0,0,0,0,12,0,0,
2020-10-21,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,315,-315,0,465,-542,0,5,-27,22,376,208,6,0,7,-7,0,0,0,0,0,0,0,15,0,0,
2020-10-21,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,3296,-3296,0,7821,-7883,0,150,-173,23,2036,1349,50,0,139,-139,0,14,-14,0,0,0,0,38,0,0,
2020-10-21,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,1267,-1267,0,724,-747,0,0,-16,16,203,133,8,0,3,-3,0,1,-1,0,0,0,0,0,0,0,
2020-10-21,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,2623,-2623,0,6458,-6543,0,0,-57,57,1194,778,37,0,55,-55,0,6,-6,0,0,0,0,4,0,0,
2020-10-21,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,485,-485,0,328,-416,0,0,-6,6,1090,809,58,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-10-21,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,1287,-1287,0,1225,-1421,0,11,-64,53,1801,1121,39,0,24,-24,0,0,-2,0,0,0,0,24,0,0,
2020-10-21,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,2558,-2558,0,1837,-1993,0,0,-29,29,902,639,15,0,0,0,0,0,0,0,0,0,0,36,5,0,
2020-10-21,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,3564,-3564,0,32,-53,0,3,-3,0,186,115,5,0,184,-184,0,0,0,0,0,0,0,38,27,0,
2020-10-21,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,461,-461,0,621,-639,0,0,0,0,72,68,0,0,14,-14,0,0,0,0,0,0,0,1,0,0,
2020-10-22,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,698,-698,0,4783,-4827,0,1,-36,35,487,314,4,0,0,0,0,0,0,0,0,0,0,25,0,0,
2020-10-22,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,5129,-5129,0,463,-472,0,0,0,0,304,231,13,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-22,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,863,-863,0,1613,-1626,0,0,-8,8,92,52,2,0,1,-1,0,1,-1,0,0,0,0,8,1,0,
2020-10-22,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5855,0,19,-19,0,283,234,12,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-10-22,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,1080,-1080,0,291,-292,0,0,-9,9,372,284,4,0,186,-186,0,4,-4,0,0,0,0,0,0,0,
2020-10-22,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,2133,-2133,0,7467,-7759,0,274,-340,66,5878,3926,121,0,96,-96,0,9,-9,0,10,-10,0,176,2,2,
2020-10-22,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,5432,-5432,0,816,-825,0,0,-9,9,605,305,4,0,0,0,0,0,0,0,0,0,0,21,2,0,
2020-10-22,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,552,-552,0,509,-512,0,0,0,0,48,10,1,0,2,-2,0,2,-2,0,0,0,0,1,0,0,
2020-10-22,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,5221,-5221,0,5679,-5920,0,0,-7,7,5414,3587,141,0,0,0,0,0,0,0,0,0,0,91,184,19,
2020-10-22,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,157,-157,0,794,-904,0,1,-2,1,145,83,2,0,0,0,0,0,0,0,0,0,0,21,1,0,
2020-10-22,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,159,56,3,0,0,0,0,0,0,0,0,0,0,24,1,0,
2020-10-22,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,5358,-5358,0,3799,-4141,0,40,-86,46,3909,2829,52,0,223,-223,0,27,-27,0,0,0,0,44,0,0,
2020-10-22,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,603,-603,0,1600,-1664,0,0,-75,75,166,141,7,0,18,-18,0,10,-10,0,0,0,0,0,1,0,
2020-10-22,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,4870,-5526,0,70,-301,231,2897,1332,16,0,0,0,0,1,-1,0,0,0,0,97,44,0,
2020-10-22,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,767,-767,0,537,-571,0,19,-25,6,803,296,7,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-22,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2186,2105,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-10-22,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,1216,-1216,0,405,-410,0,0,-4,4,193,162,6,0,5,-5,0,5,-5,0,0,0,0,0,0,0,
2020-10-22,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,507,-507,0,274,-295,0,1,-2,1,323,222,17,0,0,0,0,0,0,0,0,0,0,2,17,0,
2020-10-22,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,1177,-1177,0,883,-949,0,1,-6,5,322,235,7,0,0,0,0,0,0,0,0,0,0,22,0,0,
2020-10-22,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,315,-315,0,465,-542,0,5,-27,22,395,208,6,0,0,0,0,0,0,0,0,0,0,19,0,0,
2020-10-22,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,3296,-3296,0,7821,-7883,0,150,-173,23,2091,1353,50,0,0,0,0,0,0,0,0,0,0,55,4,0,
2020-10-22,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,1343,-1343,0,724,-747,0,0,-16,16,204,133,8,0,76,-76,0,0,0,0,0,0,0,1,0,0,
2020-10-22,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,2678,-2678,0,6468,-6553,0,0,-57,57,1239,837,38,0,55,-55,0,10,-10,0,0,0,0,45,59,1,
2020-10-22,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,485,-485,0,328,-419,0,0,-6,6,1125,810,58,0,0,0,0,0,-3,0,0,0,0,35,1,0,
2020-10-22,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,1316,-1316,0,1237,-1433,0,11,-65,54,1824,1132,39,0,29,-29,0,12,-12,0,0,-1,1,23,11,0,
2020-10-22,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,2558,-2558,0,1837,-1993,0,0,-29,29,918,643,15,0,0,0,0,0,0,0,0,0,0,16,4,0,
2020-10-22,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,3696,-3696,0,32,-53,0,3,-3,0,189,115,6,0,132,-132,0,0,0,0,0,0,0,3,0,1,
2020-10-22,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,461,-461,0,621,-639,0,0,0,0,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-10-23,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,698,-698,0,4783,-4827,0,1,-36,35,492,326,4,0,0,0,0,0,0,0,0,0,0,5,12,0,
2020-10-23,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,5361,-5361,0,474,-483,0,0,0,0,304,232,13,0,232,-232,0,11,-11,0,0,0,0,0,1,0,
2020-10-23,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,863,-863,0,1613,-1626,0,0,-8,8,93,52,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-23,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5855,0,19,-19,0,283,237,12,0,0,0,0,0,0,0,0,0,0,0,3,0,
2020-10-23,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,1080,-1080,0,291,-292,0,0,-9,9,372,286,4,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-10-23,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,2133,-2133,0,7467,-7759,0,274,-340,66,6014,4004,121,0,0,0,0,0,0,0,0,0,0,136,78,0,
2020-10-23,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,5432,-5432,0,816,-825,0,0,-9,9,607,308,4,0,0,0,0,0,0,0,0,0,0,2,3,0,
2020-10-23,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,552,-552,0,509,-512,0,0,0,0,48,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-10-23,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,5344,-5344,0,5754,-5995,0,0,-7,7,5506,3657,151,0,123,-123,0,75,-75,0,0,0,0,92,70,10,
2020-10-23,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,157,-157,0,794,-904,0,1,-2,1,145,85,2,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-10-23,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,159,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-10-23,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,5553,-5553,0,3818,-4160,0,40,-86,46,4004,2829,52,0,195,-195,0,19,-19,0,0,0,0,95,0,0,
2020-10-23,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,633,-633,0,1605,-1672,0,0,-75,75,168,142,7,0,30,-30,0,5,-8,0,0,0,0,2,1,0,
2020-10-23,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,4870,-5526,0,70,-301,231,2927,1432,16,0,0,0,0,0,0,0,0,0,0,30,100,0,
2020-10-23,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,767,-767,0,544,-578,0,19,-25,6,803,296,7,0,0,0,0,7,-7,0,0,0,0,0,0,0,
2020-10-23,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2187,2105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-23,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,1216,-1216,0,408,-413,0,0,-4,4,193,162,6,0,0,0,0,3,-3,0,0,0,0,0,0,0,
2020-10-23,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,507,-507,0,274,-295,0,1,-2,1,329,223,17,0,0,0,0,0,0,0,0,0,0,6,1,0,
2020-10-23,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,1177,-1177,0,883,-949,0,1,-6,5,323,235,7,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-23,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,318,-318,0,465,-542,0,5,-27,22,398,209,6,0,3,-3,0,0,0,0,0,0,0,3,1,0,
2020-10-23,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,3373,-3373,0,7875,-7937,0,150,-173,23,2150,1363,50,0,77,-77,0,54,-54,0,0,0,0,59,10,0,
2020-10-23,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,1343,-1343,0,724,-747,0,0,-16,16,205,133,8,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-23,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,2754,-2754,0,6476,-6563,0,0,-57,57,1260,841,38,0,76,-76,0,8,-10,0,0,0,0,21,4,0,
2020-10-23,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,485,-485,0,328,-420,0,0,-6,6,1141,811,58,0,0,0,0,0,-1,0,0,0,0,16,1,0,
2020-10-23,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,1316,-1316,0,1237,-1433,0,11,-65,54,1844,1151,39,0,0,0,0,0,0,0,0,0,0,20,19,0,
2020-10-23,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,2558,-2558,0,1837,-1993,0,0,-29,29,930,654,15,0,0,0,0,0,0,0,0,0,0,12,11,0,
2020-10-23,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,3696,-3696,0,32,-53,0,3,-3,0,190,115,6,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-23,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,465,-465,0,624,-642,0,0,-2,2,72,68,0,0,4,-4,0,3,-3,0,0,-2,2,0,0,0,
2020-10-24,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,701,-701,0,4783,-4827,0,1,-36,35,516,327,4,0,3,-3,0,0,0,0,0,0,0,24,1,0,
2020-10-24,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,5361,-5361,0,474,-483,0,0,0,0,305,232,13,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-24,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,867,-867,0,1615,-1629,0,0,-8,8,100,52,2,0,4,-4,0,2,-3,0,0,0,0,7,0,0,
2020-10-24,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5855,0,19,-19,0,284,237,12,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-24,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,1080,-1080,0,291,-292,0,0,-9,9,376,292,4,0,0,0,0,0,0,0,0,0,0,4,6,0,
2020-10-24,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,2519,-2519,0,7499,-7792,0,278,-344,66,6115,4310,121,0,386,-386,0,32,-33,0,4,-4,0,101,306,0,
2020-10-24,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,5432,-5432,0,816,-825,0,0,-9,9,607,315,4,0,0,0,0,0,0,0,0,0,0,0,7,0,
2020-10-24,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,570,-570,0,510,-513,0,0,0,0,48,11,1,0,18,-18,0,1,-1,0,0,0,0,0,1,0,
2020-10-24,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,5601,-5601,0,5888,-6129,0,0,-7,7,5571,3775,167,0,257,-257,0,134,-134,0,0,0,0,65,118,16,
2020-10-24,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,157,-157,0,794,-904,0,1,-2,1,146,85,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-24,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,161,56,3,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-10-24,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,5568,-5568,0,3821,-4163,0,40,-86,46,4048,2829,54,0,15,-15,0,3,-3,0,0,0,0,44,0,2,
2020-10-24,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,633,-633,0,1605,-1673,0,0,-75,75,168,143,7,0,0,0,0,0,-1,0,0,0,0,0,1,0,
2020-10-24,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,4984,-5640,0,77,-308,231,2944,1561,16,0,0,0,0,114,-114,0,7,-7,0,17,129,0,
2020-10-24,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,767,-767,0,544,-578,0,19,-25,6,807,299,7,0,0,0,0,0,0,0,0,0,0,4,3,0,
2020-10-24,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2188,2105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-24,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,1256,-1256,0,408,-413,0,0,-4,4,193,162,6,0,40,-40,0,0,0,0,0,0,0,0,0,0,
2020-10-24,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,507,-507,0,274,-295,0,1,-2,1,330,223,17,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-24,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,1177,-1177,0,883,-950,0,1,-6,5,333,236,7,0,0,0,0,0,-1,0,0,0,0,10,1,0,
2020-10-24,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,318,-318,0,465,-542,0,5,-27,22,403,210,6,0,0,0,0,0,0,0,0,0,0,5,1,0,
2020-10-24,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,3452,-3452,0,7914,-7976,0,150,-173,23,2187,1382,50,0,79,-79,0,39,-39,0,0,0,0,37,19,0,
2020-10-24,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,1405,-1405,0,724,-747,0,0,-16,16,213,137,9,0,62,-62,0,0,0,0,0,0,0,8,4,1,
2020-10-24,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,2793,-2793,0,6492,-6579,0,0,-57,57,1298,844,38,0,39,-39,0,16,-16,0,0,0,0,38,3,0,
2020-10-24,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,485,-485,0,328,-420,0,0,-6,6,1141,816,58,0,0,0,0,0,0,0,0,0,0,0,5,0,
2020-10-24,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,1331,-1331,0,1248,-1444,0,11,-65,54,1878,1198,39,0,15,-15,0,11,-11,0,0,0,0,34,47,0,
2020-10-24,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,2558,-2558,0,1837,-1993,0,0,-29,29,946,656,15,0,0,0,0,0,0,0,0,0,0,16,2,0,
2020-10-24,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,3696,-3696,0,32,-53,0,3,-3,0,190,115,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-10-24,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,465,-465,0,624,-642,0,0,-2,2,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-10-25,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,818,-818,0,4805,-4849,0,1,-37,36,516,328,4,0,117,-117,0,22,-22,0,0,-1,1,0,1,0,
2020-10-25,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,5466,-5466,0,483,-492,0,0,0,0,307,237,13,0,105,-105,0,9,-9,0,0,0,0,2,5,0,
2020-10-25,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,868,-868,0,1615,-1629,0,0,-8,8,100,53,2,0,1,-1,0,0,0,0,0,0,0,0,1,0,
2020-10-25,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5855,0,19,-19,0,285,238,12,0,0,0,0,0,0,0,0,0,0,1,1,0,
2020-10-25,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,1080,-1080,0,291,-292,0,0,-9,9,377,293,4,0,0,0,0,0,0,0,0,0,0,1,1,0,
2020-10-25,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,3311,-3311,0,7536,-7829,0,296,-369,73,6198,4355,121,0,792,-792,0,37,-37,0,18,-25,7,83,45,0,
2020-10-25,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,5527,-5527,0,816,-825,0,0,-9,9,614,325,4,0,95,-95,0,0,0,0,0,0,0,7,10,0,
2020-10-25,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,570,-570,0,512,-515,0,0,0,0,48,11,1,0,0,0,0,2,-2,0,0,0,0,0,0,0,
2020-10-25,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,5601,-5601,0,5888,-6129,0,0,-7,7,5602,3829,177,0,0,0,0,0,0,0,0,0,0,31,54,10,
2020-10-25,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,157,-157,0,794,-904,0,1,-2,1,147,89,2,0,0,0,0,0,0,0,0,0,0,1,4,0,
2020-10-25,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,161,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-10-25,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,5608,-5608,0,3892,-4234,0,40,-86,46,4173,2829,54,0,40,-40,0,71,-71,0,0,0,0,125,0,0,
2020-10-25,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,654,-654,0,1620,-1688,0,0,-75,75,168,148,7,0,21,-21,0,15,-15,0,0,0,0,0,5,0,
2020-10-25,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,4984,-5640,0,77,-308,231,2988,1700,16,0,0,0,0,0,0,0,0,0,0,44,139,0,
2020-10-25,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,767,-767,0,549,-583,0,19,-25,6,807,300,7,0,0,0,0,5,-5,0,0,0,0,0,1,0,
2020-10-25,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2189,2105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-10-25,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,1256,-1256,0,411,-416,0,0,-4,4,193,162,6,0,0,0,0,3,-3,0,0,0,0,0,0,0,
2020-10-25,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,507,-507,0,274,-295,0,1,-2,1,332,224,17,0,0,0,0,0,0,0,0,0,0,2,1,0,
2020-10-25,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,1230,-1230,0,883,-950,0,1,-6,5,335,239,7,0,53,-53,0,0,0,0,0,0,0,2,3,0,
2020-10-25,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,319,-319,0,465,-542,0,5,-27,22,405,216,6,0,1,-1,0,0,0,0,0,0,0,2,6,0,
2020-10-25,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,3513,-3513,0,7916,-7978,0,150,-173,23,2215,1416,50,0,61,-61,0,2,-2,0,0,0,0,28,34,0,
2020-10-25,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,1419,-1419,0,724,-747,0,0,-17,17,213,141,10,0,14,-14,0,0,0,0,0,-1,1,0,4,1,
2020-10-25,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,2798,-2798,0,6495,-6582,0,0,-57,57,1305,873,38,0,5,-5,0,3,-3,0,0,0,0,7,29,0,
2020-10-25,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,485,-485,0,328,-420,0,0,-6,6,1143,831,58,0,0,0,0,0,0,0,0,0,0,2,15,0,
2020-10-25,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,1382,-1382,0,1444,-1640,0,11,-65,54,1891,1293,39,0,51,-51,0,196,-196,0,0,0,0,13,95,0,
2020-10-25,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,2558,-2558,0,1837,-1993,0,0,-29,29,950,668,15,0,0,0,0,0,0,0,0,0,0,4,12,0,
2020-10-25,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,3696,-3696,0,32,-53,0,3,-3,0,190,116,6,0,0,0,0,0,0,0,0,0,0,0,1,0,
